x:image,y:label
./trainingData/image/_67_8754.jpg,./trainingData/maskGrey/_67_8754.png
./trainingData/image/_207_9527.jpg,./trainingData/maskGrey/_207_9527.png
./trainingData/image/_188_7047.jpg,./trainingData/maskGrey/_188_7047.png
./trainingData/image/_74_251.jpg,./trainingData/maskGrey/_74_251.png
./trainingData/image/_131_6548.jpg,./trainingData/maskGrey/_131_6548.png
./trainingData/image/_137_1789.jpg,./trainingData/maskGrey/_137_1789.png
./trainingData/image/_220_8567.jpg,./trainingData/maskGrey/_220_8567.png
./trainingData/image/_165_1400.jpg,./trainingData/maskGrey/_165_1400.png
./trainingData/image/_127_2016.jpg,./trainingData/maskGrey/_127_2016.png
./trainingData/image/_140_7927.jpg,./trainingData/maskGrey/_140_7927.png
./trainingData/image/_85_4446.jpg,./trainingData/maskGrey/_85_4446.png
./trainingData/image/_17_7150.jpg,./trainingData/maskGrey/_17_7150.png
./trainingData/image/_80_2485.jpg,./trainingData/maskGrey/_80_2485.png
./trainingData/image/_16_5518.jpg,./trainingData/maskGrey/_16_5518.png
./trainingData/image/_154_1213.jpg,./trainingData/maskGrey/_154_1213.png
./trainingData/image/_73_7105.jpg,./trainingData/maskGrey/_73_7105.png
./trainingData/image/_185_4021.jpg,./trainingData/maskGrey/_185_4021.png
./trainingData/image/_136_3065.jpg,./trainingData/maskGrey/_136_3065.png
./trainingData/image/_134_6301.jpg,./trainingData/maskGrey/_134_6301.png
./trainingData/image/_5_1441.jpg,./trainingData/maskGrey/_5_1441.png
./trainingData/image/_150_8890.jpg,./trainingData/maskGrey/_150_8890.png
./trainingData/image/_151_3946.jpg,./trainingData/maskGrey/_151_3946.png
./trainingData/image/_190_7759.jpg,./trainingData/maskGrey/_190_7759.png
./trainingData/image/_139_1982.jpg,./trainingData/maskGrey/_139_1982.png
./trainingData/image/_65_3518.jpg,./trainingData/maskGrey/_65_3518.png
./trainingData/image/_23_2263.jpg,./trainingData/maskGrey/_23_2263.png
./trainingData/image/_127_6206.jpg,./trainingData/maskGrey/_127_6206.png
./trainingData/image/_74_7571.jpg,./trainingData/maskGrey/_74_7571.png
./trainingData/image/_198_4309.jpg,./trainingData/maskGrey/_198_4309.png
./trainingData/image/_166_5019.jpg,./trainingData/maskGrey/_166_5019.png
./trainingData/image/_162_2803.jpg,./trainingData/maskGrey/_162_2803.png
./trainingData/image/_247_543.jpg,./trainingData/maskGrey/_247_543.png
./trainingData/image/_59_9462.jpg,./trainingData/maskGrey/_59_9462.png
./trainingData/image/_52_4058.jpg,./trainingData/maskGrey/_52_4058.png
./trainingData/image/_115_4386.jpg,./trainingData/maskGrey/_115_4386.png
./trainingData/image/_164_9224.jpg,./trainingData/maskGrey/_164_9224.png
./trainingData/image/_168_5395.jpg,./trainingData/maskGrey/_168_5395.png
./trainingData/image/_124_6726.jpg,./trainingData/maskGrey/_124_6726.png
./trainingData/image/_32_8119.jpg,./trainingData/maskGrey/_32_8119.png
./trainingData/image/_95_5345.jpg,./trainingData/maskGrey/_95_5345.png
./trainingData/image/_183_3712.jpg,./trainingData/maskGrey/_183_3712.png
./trainingData/image/_36_7341.jpg,./trainingData/maskGrey/_36_7341.png
./trainingData/image/_231_5232.jpg,./trainingData/maskGrey/_231_5232.png
./trainingData/image/_96_8305.jpg,./trainingData/maskGrey/_96_8305.png
./trainingData/image/_116_6331.jpg,./trainingData/maskGrey/_116_6331.png
./trainingData/image/_1_8112.jpg,./trainingData/maskGrey/_1_8112.png
./trainingData/image/_175_8669.jpg,./trainingData/maskGrey/_175_8669.png
./trainingData/image/_185_7956.jpg,./trainingData/maskGrey/_185_7956.png
./trainingData/image/_159_5791.jpg,./trainingData/maskGrey/_159_5791.png
./trainingData/image/_118_3165.jpg,./trainingData/maskGrey/_118_3165.png
./trainingData/image/_239_3662.jpg,./trainingData/maskGrey/_239_3662.png
./trainingData/image/_246_199.jpg,./trainingData/maskGrey/_246_199.png
./trainingData/image/_84_386.jpg,./trainingData/maskGrey/_84_386.png
./trainingData/image/_230_2186.jpg,./trainingData/maskGrey/_230_2186.png
./trainingData/image/_222_448.jpg,./trainingData/maskGrey/_222_448.png
./trainingData/image/_138_6539.jpg,./trainingData/maskGrey/_138_6539.png
./trainingData/image/_9_4106.jpg,./trainingData/maskGrey/_9_4106.png
./trainingData/image/_234_4048.jpg,./trainingData/maskGrey/_234_4048.png
./trainingData/image/_156_2508.jpg,./trainingData/maskGrey/_156_2508.png
./trainingData/image/_84_1538.jpg,./trainingData/maskGrey/_84_1538.png
./trainingData/image/_27_4063.jpg,./trainingData/maskGrey/_27_4063.png
./trainingData/image/_143_1197.jpg,./trainingData/maskGrey/_143_1197.png
./trainingData/image/_217_955.jpg,./trainingData/maskGrey/_217_955.png
./trainingData/image/_248_7201.jpg,./trainingData/maskGrey/_248_7201.png
./trainingData/image/_77_2260.jpg,./trainingData/maskGrey/_77_2260.png
./trainingData/image/_121_6743.jpg,./trainingData/maskGrey/_121_6743.png
./trainingData/image/_242_1412.jpg,./trainingData/maskGrey/_242_1412.png
./trainingData/image/_120_5930.jpg,./trainingData/maskGrey/_120_5930.png
./trainingData/image/_99_9337.jpg,./trainingData/maskGrey/_99_9337.png
./trainingData/image/_9_9805.jpg,./trainingData/maskGrey/_9_9805.png
./trainingData/image/_7_7631.jpg,./trainingData/maskGrey/_7_7631.png
./trainingData/image/_139_8050.jpg,./trainingData/maskGrey/_139_8050.png
./trainingData/image/_186_3262.jpg,./trainingData/maskGrey/_186_3262.png
./trainingData/image/_107_7782.jpg,./trainingData/maskGrey/_107_7782.png
./trainingData/image/_124_8319.jpg,./trainingData/maskGrey/_124_8319.png
./trainingData/image/_68_6240.jpg,./trainingData/maskGrey/_68_6240.png
./trainingData/image/_227_8845.jpg,./trainingData/maskGrey/_227_8845.png
./trainingData/image/_172_1943.jpg,./trainingData/maskGrey/_172_1943.png
./trainingData/image/_186_8066.jpg,./trainingData/maskGrey/_186_8066.png
./trainingData/image/_0_1516.jpg,./trainingData/maskGrey/_0_1516.png
./trainingData/image/_100_640.jpg,./trainingData/maskGrey/_100_640.png
./trainingData/image/_158_4038.jpg,./trainingData/maskGrey/_158_4038.png
./trainingData/image/_235_7625.jpg,./trainingData/maskGrey/_235_7625.png
./trainingData/image/_1_2355.jpg,./trainingData/maskGrey/_1_2355.png
./trainingData/image/_221_8544.jpg,./trainingData/maskGrey/_221_8544.png
./trainingData/image/_35_6021.jpg,./trainingData/maskGrey/_35_6021.png
./trainingData/image/_202_4058.jpg,./trainingData/maskGrey/_202_4058.png
./trainingData/image/_225_646.jpg,./trainingData/maskGrey/_225_646.png
./trainingData/image/_149_3752.jpg,./trainingData/maskGrey/_149_3752.png
./trainingData/image/_101_3724.jpg,./trainingData/maskGrey/_101_3724.png
./trainingData/image/_209_4866.jpg,./trainingData/maskGrey/_209_4866.png
./trainingData/image/_177_2231.jpg,./trainingData/maskGrey/_177_2231.png
./trainingData/image/_63_7231.jpg,./trainingData/maskGrey/_63_7231.png
./trainingData/image/_76_9855.jpg,./trainingData/maskGrey/_76_9855.png
./trainingData/image/_105_270.jpg,./trainingData/maskGrey/_105_270.png
./trainingData/image/_34_9046.jpg,./trainingData/maskGrey/_34_9046.png
./trainingData/image/_45_6178.jpg,./trainingData/maskGrey/_45_6178.png
./trainingData/image/_133_2923.jpg,./trainingData/maskGrey/_133_2923.png
./trainingData/image/_175_7165.jpg,./trainingData/maskGrey/_175_7165.png
./trainingData/image/_83_8169.jpg,./trainingData/maskGrey/_83_8169.png
./trainingData/image/_100_2283.jpg,./trainingData/maskGrey/_100_2283.png
./trainingData/image/_95_2447.jpg,./trainingData/maskGrey/_95_2447.png
./trainingData/image/_28_4076.jpg,./trainingData/maskGrey/_28_4076.png
./trainingData/image/_32_3175.jpg,./trainingData/maskGrey/_32_3175.png
./trainingData/image/_229_8570.jpg,./trainingData/maskGrey/_229_8570.png
./trainingData/image/_155_8773.jpg,./trainingData/maskGrey/_155_8773.png
./trainingData/image/_228_5396.jpg,./trainingData/maskGrey/_228_5396.png
./trainingData/image/_241_4671.jpg,./trainingData/maskGrey/_241_4671.png
./trainingData/image/_181_806.jpg,./trainingData/maskGrey/_181_806.png
./trainingData/image/_245_9718.jpg,./trainingData/maskGrey/_245_9718.png
./trainingData/image/_180_7060.jpg,./trainingData/maskGrey/_180_7060.png
./trainingData/image/_207_4643.jpg,./trainingData/maskGrey/_207_4643.png
./trainingData/image/_46_983.jpg,./trainingData/maskGrey/_46_983.png
./trainingData/image/_165_9120.jpg,./trainingData/maskGrey/_165_9120.png
./trainingData/image/_235_4619.jpg,./trainingData/maskGrey/_235_4619.png
./trainingData/image/_179_2195.jpg,./trainingData/maskGrey/_179_2195.png
./trainingData/image/_161_4153.jpg,./trainingData/maskGrey/_161_4153.png
./trainingData/image/_62_5369.jpg,./trainingData/maskGrey/_62_5369.png
./trainingData/image/_144_451.jpg,./trainingData/maskGrey/_144_451.png
./trainingData/image/_178_1727.jpg,./trainingData/maskGrey/_178_1727.png
./trainingData/image/_173_7474.jpg,./trainingData/maskGrey/_173_7474.png
./trainingData/image/_140_957.jpg,./trainingData/maskGrey/_140_957.png
./trainingData/image/_65_2572.jpg,./trainingData/maskGrey/_65_2572.png
./trainingData/image/_165_4559.jpg,./trainingData/maskGrey/_165_4559.png
./trainingData/image/_236_3312.jpg,./trainingData/maskGrey/_236_3312.png
./trainingData/image/_16_3541.jpg,./trainingData/maskGrey/_16_3541.png
./trainingData/image/_241_6942.jpg,./trainingData/maskGrey/_241_6942.png
./trainingData/image/_27_566.jpg,./trainingData/maskGrey/_27_566.png
./trainingData/image/_82_129.jpg,./trainingData/maskGrey/_82_129.png
./trainingData/image/_33_7676.jpg,./trainingData/maskGrey/_33_7676.png
./trainingData/image/_161_8606.jpg,./trainingData/maskGrey/_161_8606.png
./trainingData/image/_240_8248.jpg,./trainingData/maskGrey/_240_8248.png
./trainingData/image/_51_8724.jpg,./trainingData/maskGrey/_51_8724.png
./trainingData/image/_230_4694.jpg,./trainingData/maskGrey/_230_4694.png
./trainingData/image/_61_8005.jpg,./trainingData/maskGrey/_61_8005.png
./trainingData/image/_199_6436.jpg,./trainingData/maskGrey/_199_6436.png
./trainingData/image/_192_6218.jpg,./trainingData/maskGrey/_192_6218.png
./trainingData/image/_40_9403.jpg,./trainingData/maskGrey/_40_9403.png
./trainingData/image/_248_7438.jpg,./trainingData/maskGrey/_248_7438.png
./trainingData/image/_104_8273.jpg,./trainingData/maskGrey/_104_8273.png
./trainingData/image/_213_4018.jpg,./trainingData/maskGrey/_213_4018.png
./trainingData/image/_132_8416.jpg,./trainingData/maskGrey/_132_8416.png
./trainingData/image/_207_6452.jpg,./trainingData/maskGrey/_207_6452.png
./trainingData/image/_222_7221.jpg,./trainingData/maskGrey/_222_7221.png
./trainingData/image/_233_6684.jpg,./trainingData/maskGrey/_233_6684.png
./trainingData/image/_104_737.jpg,./trainingData/maskGrey/_104_737.png
./trainingData/image/_240_8790.jpg,./trainingData/maskGrey/_240_8790.png
./trainingData/image/_156_8775.jpg,./trainingData/maskGrey/_156_8775.png
./trainingData/image/_126_4401.jpg,./trainingData/maskGrey/_126_4401.png
./trainingData/image/_63_293.jpg,./trainingData/maskGrey/_63_293.png
./trainingData/image/_100_131.jpg,./trainingData/maskGrey/_100_131.png
./trainingData/image/_246_764.jpg,./trainingData/maskGrey/_246_764.png
./trainingData/image/_60_6115.jpg,./trainingData/maskGrey/_60_6115.png
./trainingData/image/_33_7795.jpg,./trainingData/maskGrey/_33_7795.png
./trainingData/image/_159_6866.jpg,./trainingData/maskGrey/_159_6866.png
./trainingData/image/_114_8753.jpg,./trainingData/maskGrey/_114_8753.png
./trainingData/image/_122_6157.jpg,./trainingData/maskGrey/_122_6157.png
./trainingData/image/_189_1696.jpg,./trainingData/maskGrey/_189_1696.png
./trainingData/image/_160_329.jpg,./trainingData/maskGrey/_160_329.png
./trainingData/image/_121_1525.jpg,./trainingData/maskGrey/_121_1525.png
./trainingData/image/_169_1753.jpg,./trainingData/maskGrey/_169_1753.png
./trainingData/image/_239_3465.jpg,./trainingData/maskGrey/_239_3465.png
./trainingData/image/_177_7456.jpg,./trainingData/maskGrey/_177_7456.png
./trainingData/image/_87_7280.jpg,./trainingData/maskGrey/_87_7280.png
./trainingData/image/_141_9139.jpg,./trainingData/maskGrey/_141_9139.png
./trainingData/image/_110_1020.jpg,./trainingData/maskGrey/_110_1020.png
./trainingData/image/_15_6539.jpg,./trainingData/maskGrey/_15_6539.png
./trainingData/image/_129_6315.jpg,./trainingData/maskGrey/_129_6315.png
./trainingData/image/_95_3950.jpg,./trainingData/maskGrey/_95_3950.png
./trainingData/image/_77_7761.jpg,./trainingData/maskGrey/_77_7761.png
./trainingData/image/_22_9430.jpg,./trainingData/maskGrey/_22_9430.png
./trainingData/image/_169_4510.jpg,./trainingData/maskGrey/_169_4510.png
./trainingData/image/_40_8390.jpg,./trainingData/maskGrey/_40_8390.png
./trainingData/image/_102_1409.jpg,./trainingData/maskGrey/_102_1409.png
./trainingData/image/_181_8898.jpg,./trainingData/maskGrey/_181_8898.png
./trainingData/image/_116_4754.jpg,./trainingData/maskGrey/_116_4754.png
./trainingData/image/_195_8038.jpg,./trainingData/maskGrey/_195_8038.png
./trainingData/image/_186_6001.jpg,./trainingData/maskGrey/_186_6001.png
./trainingData/image/_72_2469.jpg,./trainingData/maskGrey/_72_2469.png
./trainingData/image/_201_293.jpg,./trainingData/maskGrey/_201_293.png
./trainingData/image/_182_5310.jpg,./trainingData/maskGrey/_182_5310.png
./trainingData/image/_215_1884.jpg,./trainingData/maskGrey/_215_1884.png
./trainingData/image/_25_3540.jpg,./trainingData/maskGrey/_25_3540.png
./trainingData/image/_247_3807.jpg,./trainingData/maskGrey/_247_3807.png
./trainingData/image/_219_5766.jpg,./trainingData/maskGrey/_219_5766.png
./trainingData/image/_35_2256.jpg,./trainingData/maskGrey/_35_2256.png
./trainingData/image/_96_8957.jpg,./trainingData/maskGrey/_96_8957.png
./trainingData/image/_217_891.jpg,./trainingData/maskGrey/_217_891.png
./trainingData/image/_125_2333.jpg,./trainingData/maskGrey/_125_2333.png
./trainingData/image/_94_859.jpg,./trainingData/maskGrey/_94_859.png
./trainingData/image/_50_6785.jpg,./trainingData/maskGrey/_50_6785.png
./trainingData/image/_121_6410.jpg,./trainingData/maskGrey/_121_6410.png
./trainingData/image/_127_5784.jpg,./trainingData/maskGrey/_127_5784.png
./trainingData/image/_249_4306.jpg,./trainingData/maskGrey/_249_4306.png
./trainingData/image/_78_4295.jpg,./trainingData/maskGrey/_78_4295.png
./trainingData/image/_3_6815.jpg,./trainingData/maskGrey/_3_6815.png
./trainingData/image/_156_611.jpg,./trainingData/maskGrey/_156_611.png
./trainingData/image/_52_2917.jpg,./trainingData/maskGrey/_52_2917.png
./trainingData/image/_249_6654.jpg,./trainingData/maskGrey/_249_6654.png
./trainingData/image/_30_5295.jpg,./trainingData/maskGrey/_30_5295.png
./trainingData/image/_43_6328.jpg,./trainingData/maskGrey/_43_6328.png
./trainingData/image/_181_9724.jpg,./trainingData/maskGrey/_181_9724.png
./trainingData/image/_18_3662.jpg,./trainingData/maskGrey/_18_3662.png
./trainingData/image/_217_9653.jpg,./trainingData/maskGrey/_217_9653.png
./trainingData/image/_150_4433.jpg,./trainingData/maskGrey/_150_4433.png
./trainingData/image/_104_24.jpg,./trainingData/maskGrey/_104_24.png
./trainingData/image/_172_6955.jpg,./trainingData/maskGrey/_172_6955.png
./trainingData/image/_228_8471.jpg,./trainingData/maskGrey/_228_8471.png
./trainingData/image/_161_9390.jpg,./trainingData/maskGrey/_161_9390.png
./trainingData/image/_49_5616.jpg,./trainingData/maskGrey/_49_5616.png
./trainingData/image/_69_6130.jpg,./trainingData/maskGrey/_69_6130.png
./trainingData/image/_204_995.jpg,./trainingData/maskGrey/_204_995.png
./trainingData/image/_195_115.jpg,./trainingData/maskGrey/_195_115.png
./trainingData/image/_116_1379.jpg,./trainingData/maskGrey/_116_1379.png
./trainingData/image/_194_3561.jpg,./trainingData/maskGrey/_194_3561.png
./trainingData/image/_177_2079.jpg,./trainingData/maskGrey/_177_2079.png
./trainingData/image/_44_9763.jpg,./trainingData/maskGrey/_44_9763.png
./trainingData/image/_31_363.jpg,./trainingData/maskGrey/_31_363.png
./trainingData/image/_47_8792.jpg,./trainingData/maskGrey/_47_8792.png
./trainingData/image/_50_7472.jpg,./trainingData/maskGrey/_50_7472.png
./trainingData/image/_211_3907.jpg,./trainingData/maskGrey/_211_3907.png
./trainingData/image/_18_2239.jpg,./trainingData/maskGrey/_18_2239.png
./trainingData/image/_146_1166.jpg,./trainingData/maskGrey/_146_1166.png
./trainingData/image/_138_6594.jpg,./trainingData/maskGrey/_138_6594.png
./trainingData/image/_238_7903.jpg,./trainingData/maskGrey/_238_7903.png
./trainingData/image/_33_8843.jpg,./trainingData/maskGrey/_33_8843.png
./trainingData/image/_123_9190.jpg,./trainingData/maskGrey/_123_9190.png
./trainingData/image/_172_5692.jpg,./trainingData/maskGrey/_172_5692.png
./trainingData/image/_215_6999.jpg,./trainingData/maskGrey/_215_6999.png
./trainingData/image/_151_7658.jpg,./trainingData/maskGrey/_151_7658.png
./trainingData/image/_206_6928.jpg,./trainingData/maskGrey/_206_6928.png
./trainingData/image/_70_8053.jpg,./trainingData/maskGrey/_70_8053.png
./trainingData/image/_242_7055.jpg,./trainingData/maskGrey/_242_7055.png
./trainingData/image/_103_7027.jpg,./trainingData/maskGrey/_103_7027.png
./trainingData/image/_39_5695.jpg,./trainingData/maskGrey/_39_5695.png
./trainingData/image/_219_5199.jpg,./trainingData/maskGrey/_219_5199.png
./trainingData/image/_5_3168.jpg,./trainingData/maskGrey/_5_3168.png
./trainingData/image/_201_2394.jpg,./trainingData/maskGrey/_201_2394.png
./trainingData/image/_62_231.jpg,./trainingData/maskGrey/_62_231.png
./trainingData/image/_157_3608.jpg,./trainingData/maskGrey/_157_3608.png
./trainingData/image/_156_8994.jpg,./trainingData/maskGrey/_156_8994.png
./trainingData/image/_202_5691.jpg,./trainingData/maskGrey/_202_5691.png
./trainingData/image/_124_1900.jpg,./trainingData/maskGrey/_124_1900.png
./trainingData/image/_41_9592.jpg,./trainingData/maskGrey/_41_9592.png
./trainingData/image/_27_8986.jpg,./trainingData/maskGrey/_27_8986.png
./trainingData/image/_168_2507.jpg,./trainingData/maskGrey/_168_2507.png
./trainingData/image/_57_8258.jpg,./trainingData/maskGrey/_57_8258.png
./trainingData/image/_234_2528.jpg,./trainingData/maskGrey/_234_2528.png
./trainingData/image/_71_3762.jpg,./trainingData/maskGrey/_71_3762.png
./trainingData/image/_192_7471.jpg,./trainingData/maskGrey/_192_7471.png
./trainingData/image/_57_8113.jpg,./trainingData/maskGrey/_57_8113.png
./trainingData/image/_221_1514.jpg,./trainingData/maskGrey/_221_1514.png
./trainingData/image/_19_8966.jpg,./trainingData/maskGrey/_19_8966.png
./trainingData/image/_245_42.jpg,./trainingData/maskGrey/_245_42.png
./trainingData/image/_45_4225.jpg,./trainingData/maskGrey/_45_4225.png
./trainingData/image/_52_1423.jpg,./trainingData/maskGrey/_52_1423.png
./trainingData/image/_112_3769.jpg,./trainingData/maskGrey/_112_3769.png
./trainingData/image/_211_1207.jpg,./trainingData/maskGrey/_211_1207.png
./trainingData/image/_176_8147.jpg,./trainingData/maskGrey/_176_8147.png
./trainingData/image/_32_5978.jpg,./trainingData/maskGrey/_32_5978.png
./trainingData/image/_93_4023.jpg,./trainingData/maskGrey/_93_4023.png
./trainingData/image/_223_1217.jpg,./trainingData/maskGrey/_223_1217.png
./trainingData/image/_58_7465.jpg,./trainingData/maskGrey/_58_7465.png
./trainingData/image/_56_7459.jpg,./trainingData/maskGrey/_56_7459.png
./trainingData/image/_238_3068.jpg,./trainingData/maskGrey/_238_3068.png
./trainingData/image/_26_1210.jpg,./trainingData/maskGrey/_26_1210.png
./trainingData/image/_93_271.jpg,./trainingData/maskGrey/_93_271.png
./trainingData/image/_126_3738.jpg,./trainingData/maskGrey/_126_3738.png
./trainingData/image/_199_4886.jpg,./trainingData/maskGrey/_199_4886.png
./trainingData/image/_231_2587.jpg,./trainingData/maskGrey/_231_2587.png
./trainingData/image/_126_1768.jpg,./trainingData/maskGrey/_126_1768.png
./trainingData/image/_177_5638.jpg,./trainingData/maskGrey/_177_5638.png
./trainingData/image/_84_4016.jpg,./trainingData/maskGrey/_84_4016.png
./trainingData/image/_45_3614.jpg,./trainingData/maskGrey/_45_3614.png
./trainingData/image/_196_802.jpg,./trainingData/maskGrey/_196_802.png
./trainingData/image/_53_166.jpg,./trainingData/maskGrey/_53_166.png
./trainingData/image/_19_7662.jpg,./trainingData/maskGrey/_19_7662.png
./trainingData/image/_44_8383.jpg,./trainingData/maskGrey/_44_8383.png
./trainingData/image/_70_2477.jpg,./trainingData/maskGrey/_70_2477.png
./trainingData/image/_140_5521.jpg,./trainingData/maskGrey/_140_5521.png
./trainingData/image/_6_4303.jpg,./trainingData/maskGrey/_6_4303.png
./trainingData/image/_135_6170.jpg,./trainingData/maskGrey/_135_6170.png
./trainingData/image/_193_8396.jpg,./trainingData/maskGrey/_193_8396.png
./trainingData/image/_157_5125.jpg,./trainingData/maskGrey/_157_5125.png
./trainingData/image/_55_422.jpg,./trainingData/maskGrey/_55_422.png
./trainingData/image/_28_8425.jpg,./trainingData/maskGrey/_28_8425.png
./trainingData/image/_225_4357.jpg,./trainingData/maskGrey/_225_4357.png
./trainingData/image/_92_1662.jpg,./trainingData/maskGrey/_92_1662.png
./trainingData/image/_2_674.jpg,./trainingData/maskGrey/_2_674.png
./trainingData/image/_161_6213.jpg,./trainingData/maskGrey/_161_6213.png
./trainingData/image/_230_2406.jpg,./trainingData/maskGrey/_230_2406.png
./trainingData/image/_113_2246.jpg,./trainingData/maskGrey/_113_2246.png
./trainingData/image/_5_7033.jpg,./trainingData/maskGrey/_5_7033.png
./trainingData/image/_153_6941.jpg,./trainingData/maskGrey/_153_6941.png
./trainingData/image/_71_5496.jpg,./trainingData/maskGrey/_71_5496.png
./trainingData/image/_54_4761.jpg,./trainingData/maskGrey/_54_4761.png
./trainingData/image/_139_4072.jpg,./trainingData/maskGrey/_139_4072.png
./trainingData/image/_128_3722.jpg,./trainingData/maskGrey/_128_3722.png
./trainingData/image/_196_2291.jpg,./trainingData/maskGrey/_196_2291.png
./trainingData/image/_150_6969.jpg,./trainingData/maskGrey/_150_6969.png
./trainingData/image/_69_3756.jpg,./trainingData/maskGrey/_69_3756.png
./trainingData/image/_152_7873.jpg,./trainingData/maskGrey/_152_7873.png
./trainingData/image/_160_2865.jpg,./trainingData/maskGrey/_160_2865.png
./trainingData/image/_138_4831.jpg,./trainingData/maskGrey/_138_4831.png
./trainingData/image/_44_4770.jpg,./trainingData/maskGrey/_44_4770.png
./trainingData/image/_209_6890.jpg,./trainingData/maskGrey/_209_6890.png
./trainingData/image/_182_7434.jpg,./trainingData/maskGrey/_182_7434.png
./trainingData/image/_179_9691.jpg,./trainingData/maskGrey/_179_9691.png
./trainingData/image/_132_2818.jpg,./trainingData/maskGrey/_132_2818.png
./trainingData/image/_87_2029.jpg,./trainingData/maskGrey/_87_2029.png
./trainingData/image/_146_3389.jpg,./trainingData/maskGrey/_146_3389.png
./trainingData/image/_217_9630.jpg,./trainingData/maskGrey/_217_9630.png
./trainingData/image/_81_6840.jpg,./trainingData/maskGrey/_81_6840.png
./trainingData/image/_87_1089.jpg,./trainingData/maskGrey/_87_1089.png
./trainingData/image/_63_9985.jpg,./trainingData/maskGrey/_63_9985.png
./trainingData/image/_4_4920.jpg,./trainingData/maskGrey/_4_4920.png
./trainingData/image/_191_8900.jpg,./trainingData/maskGrey/_191_8900.png
./trainingData/image/_138_5914.jpg,./trainingData/maskGrey/_138_5914.png
./trainingData/image/_45_7241.jpg,./trainingData/maskGrey/_45_7241.png
./trainingData/image/_241_5774.jpg,./trainingData/maskGrey/_241_5774.png
./trainingData/image/_72_9980.jpg,./trainingData/maskGrey/_72_9980.png
./trainingData/image/_23_597.jpg,./trainingData/maskGrey/_23_597.png
./trainingData/image/_159_7916.jpg,./trainingData/maskGrey/_159_7916.png
./trainingData/image/_235_2850.jpg,./trainingData/maskGrey/_235_2850.png
./trainingData/image/_188_1072.jpg,./trainingData/maskGrey/_188_1072.png
./trainingData/image/_149_7301.jpg,./trainingData/maskGrey/_149_7301.png
./trainingData/image/_53_5713.jpg,./trainingData/maskGrey/_53_5713.png
./trainingData/image/_208_34.jpg,./trainingData/maskGrey/_208_34.png
./trainingData/image/_91_7362.jpg,./trainingData/maskGrey/_91_7362.png
./trainingData/image/_176_9062.jpg,./trainingData/maskGrey/_176_9062.png
./trainingData/image/_36_260.jpg,./trainingData/maskGrey/_36_260.png
./trainingData/image/_6_3525.jpg,./trainingData/maskGrey/_6_3525.png
./trainingData/image/_237_321.jpg,./trainingData/maskGrey/_237_321.png
./trainingData/image/_17_357.jpg,./trainingData/maskGrey/_17_357.png
./trainingData/image/_214_9848.jpg,./trainingData/maskGrey/_214_9848.png
./trainingData/image/_146_7852.jpg,./trainingData/maskGrey/_146_7852.png
./trainingData/image/_196_4502.jpg,./trainingData/maskGrey/_196_4502.png
./trainingData/image/_151_7796.jpg,./trainingData/maskGrey/_151_7796.png
./trainingData/image/_163_8158.jpg,./trainingData/maskGrey/_163_8158.png
./trainingData/image/_82_8682.jpg,./trainingData/maskGrey/_82_8682.png
./trainingData/image/_76_7298.jpg,./trainingData/maskGrey/_76_7298.png
./trainingData/image/_221_5939.jpg,./trainingData/maskGrey/_221_5939.png
./trainingData/image/_111_6349.jpg,./trainingData/maskGrey/_111_6349.png
./trainingData/image/_167_7294.jpg,./trainingData/maskGrey/_167_7294.png
./trainingData/image/_101_5330.jpg,./trainingData/maskGrey/_101_5330.png
./trainingData/image/_153_5344.jpg,./trainingData/maskGrey/_153_5344.png
./trainingData/image/_187_7573.jpg,./trainingData/maskGrey/_187_7573.png
./trainingData/image/_113_2121.jpg,./trainingData/maskGrey/_113_2121.png
./trainingData/image/_84_8253.jpg,./trainingData/maskGrey/_84_8253.png
./trainingData/image/_29_6758.jpg,./trainingData/maskGrey/_29_6758.png
./trainingData/image/_124_4570.jpg,./trainingData/maskGrey/_124_4570.png
./trainingData/image/_239_951.jpg,./trainingData/maskGrey/_239_951.png
./trainingData/image/_191_1756.jpg,./trainingData/maskGrey/_191_1756.png
./trainingData/image/_74_5552.jpg,./trainingData/maskGrey/_74_5552.png
./trainingData/image/_160_8883.jpg,./trainingData/maskGrey/_160_8883.png
./trainingData/image/_63_4912.jpg,./trainingData/maskGrey/_63_4912.png
./trainingData/image/_140_4982.jpg,./trainingData/maskGrey/_140_4982.png
./trainingData/image/_86_5780.jpg,./trainingData/maskGrey/_86_5780.png
./trainingData/image/_216_1758.jpg,./trainingData/maskGrey/_216_1758.png
./trainingData/image/_206_7430.jpg,./trainingData/maskGrey/_206_7430.png
./trainingData/image/_198_6647.jpg,./trainingData/maskGrey/_198_6647.png
./trainingData/image/_48_432.jpg,./trainingData/maskGrey/_48_432.png
./trainingData/image/_16_253.jpg,./trainingData/maskGrey/_16_253.png
./trainingData/image/_182_5706.jpg,./trainingData/maskGrey/_182_5706.png
./trainingData/image/_200_7228.jpg,./trainingData/maskGrey/_200_7228.png
./trainingData/image/_165_4439.jpg,./trainingData/maskGrey/_165_4439.png
./trainingData/image/_173_1693.jpg,./trainingData/maskGrey/_173_1693.png
./trainingData/image/_148_5301.jpg,./trainingData/maskGrey/_148_5301.png
./trainingData/image/_157_3064.jpg,./trainingData/maskGrey/_157_3064.png
./trainingData/image/_224_3156.jpg,./trainingData/maskGrey/_224_3156.png
